Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,novi_first
726,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",2,1,2,no,2.0,2,2,52,53,49,0
727,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",0,1,2,no,1.0,1,1,64,71,70,0
729,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,1,2,no,1.0,1,2,71,72,67,0
730,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,2,yes,0.0,0,0,63,77,68,1
731,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,2,2,yes,4.0,1,1,49,65,61,1
732,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",1,2,1,no,3.0,1,0,67,63,70,0
733,"  (0, 0)	1.0",4,3,"  (0, 1)	1.0",1,1,1,yes,0.0,1,0,81,77,81,1
734,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,2,1,yes,3.0,1,0,42,41,37,1
735,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",1,1,0,yes,5.0,1,0,69,66,75,1
736,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",0,2,2,yes,3.0,1,0,88,83,83,1
737,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",0,1,2,yes,3.0,1,0,32,42,35,1
738,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,0,2,yes,3.0,1,0,78,77,75,1
739,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",0,0,1,no,3.0,1,0,67,81,84,0
741,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",0,1,0,yes,1.0,1,1,84,90,95,1
742,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",0,1,0,yes,2.0,0,0,46,61,56,1
743,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",0,1,1,no,2.0,0,0,62,62,67,0
744,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",1,1,1,no,2.0,0,1,64,66,60,0
745,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",0,2,1,yes,2.0,1,1,78,95,98,1
746,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",0,1,1,no,2.0,2,0,81,85,89,0
747,"  (0, 0)	1.0",5,2,"  (0, 1)	1.0",0,0,0,no,4.0,0,0,95,96,96,0
749,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,0,1,yes,0.0,1,0,78,75,76,1
750,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",1,1,2,yes,2.0,1,0,95,79,76,1
751,"  (0, 1)	1.0",5,6,"  (0, 1)	1.0",1,1,0,yes,1.0,0,1,75,65,56,1
752,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,0,2,yes,0.0,0,1,64,58,51,1
753,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,2,no,2.0,1,2,88,85,81,0
754,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",0,0,1,yes,0.0,1,2,82,93,99,1
755,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",1,1,2,yes,1.0,0,0,62,61,55,1
756,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",1,1,1,no,6.0,1,0,75,85,84,0
757,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",1,1,2,yes,4.0,1,1,62,59,55,1
758,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,0,0,no,5.0,1,2,87,82,84,0
759,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",1,1,0,yes,1.0,1,0,46,46,45,1
760,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,1,2,yes,3.0,1,1,70,84,84,1
761,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,2,2,yes,2.0,1,0,57,68,62,1
762,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",0,2,2,no,1.0,0,0,79,87,87,0
763,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",0,1,1,yes,0.0,1,0,67,69,71,1
764,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,1.0,1,2,50,57,66,1
765,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",0,2,1,yes,5.0,1,2,61,57,65,1
766,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",1,1,2,no,1.0,2,0,73,70,64,0
767,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",0,1,0,yes,3.0,1,0,56,58,44,1
768,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,1,2,no,3.0,1,1,53,62,67,0
769,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",2,1,1,yes,2.0,1,0,82,81,88,1
770,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,1,2,yes,2.0,0,0,88,91,97,1
771,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,0,1,no,4.0,1,1,72,72,69,0
772,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",1,1,2,yes,2.0,1,1,76,78,79,1
773,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,0,1,no,1.0,0,0,86,93,94,0
774,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,2.0,1,0,62,60,54,1
775,"  (0, 1)	1.0",1,6,"  (0, 1)	1.0",1,1,1,yes,0.0,0,0,82,73,75,1
776,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",0,1,2,no,3.0,1,0,62,81,76,0
778,"  (0, 0)	1.0",5,4,"  (0, 0)	1.0",1,1,2,yes,0.0,1,0,36,54,53,1
779,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,1,2,no,2.0,0,1,39,42,32,0
780,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",1,0,2,no,3.0,2,1,66,65,66,0
782,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",0,0,2,yes,3.0,1,2,100,96,99,1
783,"  (0, 0)	1.0",5,2,"  (0, 1)	1.0",1,1,1,yes,2.0,1,1,59,76,69,1
784,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",1,0,2,yes,1.0,2,0,87,77,79,1
785,"  (0, 0)	1.0",0,2,"  (0, 0)	1.0",1,0,2,yes,3.0,1,1,63,82,74,1
786,"  (0, 0)	1.0",1,6,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,37,50,43,0
788,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,0,1,yes,2.0,0,2,63,58,56,1
789,"  (0, 1)	1.0",5,0,"  (0, 0)	1.0",0,1,2,yes,0.0,1,0,70,57,60,1
790,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,0,1,yes,2.0,1,0,65,63,60,1
792,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,1,2,yes,2.0,1,2,100,100,100,1
793,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",2,2,2,yes,2.0,1,1,93,84,82,1
794,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,2,yes,1.0,0,1,79,79,73,1
795,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,1,1,yes,5.0,0,0,58,64,64,1
796,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,1,1,yes,0.0,1,0,70,63,68,1
797,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,0,2,yes,0.0,1,0,83,83,89,1
798,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",1,1,1,no,3.0,1,0,54,58,55,0
799,"  (0, 1)	1.0",4,2,"  (0, 0)	1.0",1,1,2,yes,2.0,1,1,79,83,74,1
800,"  (0, 1)	1.0",5,4,"  (0, 1)	1.0",1,2,0,yes,3.0,1,0,83,72,60,1
801,"  (0, 1)	1.0",5,2,"  (0, 1)	1.0",1,0,1,yes,0.0,1,0,67,60,58,1
802,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",1,1,2,no,1.0,1,0,45,61,55,0
803,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,1,2,no,2.0,1,1,54,57,53,0
804,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,2,0,yes,4.0,1,2,79,80,87,1
805,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",1,2,2,yes,2.0,1,1,77,75,78,1
806,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,1,1,yes,0.0,1,0,74,75,77,1
807,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,4.0,1,2,71,67,67,1
808,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",0,1,0,yes,3.0,0,0,64,68,69,1
809,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,1,2,yes,3.0,0,0,75,97,90,1
810,"  (0, 1)	1.0",0,4,"  (0, 0)	1.0",1,1,2,yes,3.0,0,0,32,38,33,1
811,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",1,1,1,yes,2.0,0,0,62,62,74,1
812,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",1,1,2,yes,2.0,0,2,82,77,70,1
813,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",0,0,2,no,1.0,1,1,81,79,80,0
814,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,1,0,yes,4.0,1,1,51,53,47,1
815,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",1,1,1,no,3.0,0,0,95,95,92,0
816,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",0,2,2,yes,3.0,0,1,53,57,49,1
818,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",0,1,2,no,2.0,0,0,68,69,73,0
819,"  (0, 0)	1.0",5,0,"  (0, 1)	1.0",0,1,2,yes,5.0,0,0,92,100,100,1
822,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",1,1,1,yes,3.0,1,1,74,74,73,1
823,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,1,1,no,2.0,0,2,61,51,51,0
824,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",1,1,2,yes,3.0,0,2,100,98,92,1
826,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,2,2,yes,1.0,1,2,78,57,61,1
827,"  (0, 1)	1.0",0,6,"  (0, 1)	1.0",0,1,1,yes,2.0,1,2,81,82,83,1
828,"  (0, 0)	1.0",5,0,"  (0, 0)	1.0",1,1,1,no,1.0,1,0,44,61,59,0
829,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",2,1,2,no,2.0,1,0,94,91,91,0
831,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,85,82,83,0
832,"  (0, 1)	1.0",0,6,"  (0, 0)	1.0",0,0,2,no,2.0,0,1,65,58,61,0
833,"  (0, 0)	1.0",1,3,"  (0, 0)	1.0",1,1,2,yes,0.0,1,2,39,60,52,1
834,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",1,1,1,yes,4.0,0,1,90,76,80,1
835,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,1,0,yes,3.0,1,0,76,91,86,1
837,"  (0, 0)	1.0",5,4,"  (0, 1)	1.0",2,1,2,no,1.0,1,1,88,98,98,0
838,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,2,yes,1.0,0,2,67,55,61,1
840,"  (0, 0)	1.0",2,3,"  (0, 1)	1.0",0,1,2,yes,0.0,1,0,62,74,72,1
841,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,2,2,no,1.0,1,0,96,82,85,0
842,"  (0, 0)	1.0",4,5,"  (0, 0)	1.0",1,1,2,yes,1.0,2,2,67,71,68,1
843,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",0,1,1,no,4.0,2,0,63,73,71,0
844,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",0,1,1,yes,2.0,1,1,85,83,84,1
845,"  (0, 1)	1.0",0,4,"  (0, 0)	1.0",2,1,2,yes,0.0,0,1,55,52,54,1
846,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,1,yes,2.0,0,0,70,76,68,1
847,"  (0, 0)	1.0",0,2,"  (0, 1)	1.0",0,1,2,yes,2.0,0,2,62,64,77,1
848,"  (0, 1)	1.0",0,5,"  (0, 1)	1.0",2,1,2,no,1.0,0,1,68,65,53,0
849,"  (0, 0)	1.0",5,6,"  (0, 1)	1.0",0,1,1,no,1.0,0,0,62,56,66,0
850,"  (0, 0)	1.0",0,4,"  (0, 0)	1.0",1,1,2,no,2.0,0,0,27,37,40,0
851,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,1,2,yes,0.0,2,2,60,64,63,1
852,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,2,yes,1.0,2,0,70,64,63,1
853,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,2,1,yes,1.0,1,2,66,69,60,1
855,"  (0, 0)	1.0",4,3,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,75,85,84,1
856,"  (0, 1)	1.0",3,6,"  (0, 1)	1.0",1,1,2,yes,3.0,1,1,85,76,71,1
857,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,2,2,no,2.0,0,1,65,78,79,0
858,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,2,1,yes,0.0,1,0,70,60,62,1
859,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,2,1,no,2.0,0,0,53,55,55,0
860,"  (0, 0)	1.0",1,3,"  (0, 1)	1.0",1,0,1,no,1.0,1,1,64,76,68,0
861,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",0,1,2,yes,0.0,0,0,42,47,44,1
862,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,2,1,no,2.0,1,0,64,69,66,0
863,"  (0, 1)	1.0",0,0,"  (0, 1)	1.0",0,1,1,yes,4.0,1,2,99,100,100,1
864,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,2,1,yes,0.0,1,0,85,88,91,1
865,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,0.0,1,0,45,47,54,1
866,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",2,0,2,yes,0.0,1,0,51,69,65,1
867,"  (0, 0)	1.0",5,0,"  (0, 1)	1.0",2,2,2,yes,0.0,0,2,62,72,70,1
868,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,2,1,yes,2.0,1,0,79,81,83,1
869,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",0,2,2,yes,3.0,1,0,52,74,72,1
870,"  (0, 0)	1.0",1,3,"  (0, 1)	1.0",0,1,2,yes,1.0,0,0,57,67,66,1
871,"  (0, 0)	1.0",0,2,"  (0, 1)	1.0",1,1,1,yes,1.0,0,0,44,57,58,1
872,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,1,no,1.0,0,1,53,72,65,0
873,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,1,2,no,1.0,1,0,46,62,62,0
875,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,0,yes,6.0,1,1,37,39,31,1
876,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,1,yes,3.0,0,2,57,62,69,1
877,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",0,1,2,yes,0.0,0,0,79,83,95,1
878,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,2,yes,1.0,0,1,55,49,39,1
879,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",1,1,0,yes,5.0,1,0,59,57,50,1
880,"  (0, 1)	1.0",4,2,"  (0, 0)	1.0",1,2,1,no,2.0,1,0,62,52,47,0
881,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,1,1,yes,2.0,1,0,46,41,36,1
882,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,2,1,yes,0.0,1,0,57,58,57,1
884,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,1,1,yes,2.0,0,0,87,89,87,1
885,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",1,2,0,yes,4.0,0,1,71,66,64,1
886,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",0,2,2,yes,5.0,1,0,64,62,67,1
887,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",0,0,1,yes,3.0,1,0,66,78,72,1
888,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,75,51,55,0
889,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",0,1,2,yes,6.0,0,0,67,66,70,1
891,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,2,0,yes,1.0,0,0,57,62,58,1
892,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,1,no,2.0,2,0,64,69,75,0
894,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,2.0,2,0,77,80,82,1
895,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,1,2,no,2.0,0,0,57,49,51,0
896,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",0,1,1,no,3.0,0,0,78,80,78,0
897,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,56,56,49,1
898,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,3,2,yes,2.0,1,0,66,62,61,1
899,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,0,1,yes,2.0,1,2,78,76,74,1
900,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,2,yes,0.0,1,0,68,53,53,1
901,"  (0, 0)	1.0",0,2,"  (0, 0)	1.0",1,1,2,yes,0.0,0,1,45,63,61,1
902,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,1,2,no,1.0,1,2,75,87,78,0
903,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",1,1,1,yes,3.0,1,1,50,66,67,1
904,"  (0, 1)	1.0",4,6,"  (0, 1)	1.0",0,1,1,no,2.0,2,2,86,77,80,0
905,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,51,57,59,0
906,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",1,1,1,yes,2.0,1,0,64,64,67,1
907,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,1,2,yes,0.0,0,2,36,46,35,1
908,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,2,1,yes,2.0,1,0,76,80,89,1
909,"  (0, 1)	1.0",0,5,"  (0, 1)	1.0",1,1,1,yes,2.0,1,0,62,63,55,1
910,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,0,yes,2.0,1,0,80,76,77,1
911,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",1,3,1,yes,0.0,1,0,75,96,94,1
912,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",1,2,1,yes,2.0,1,1,40,49,47,1
913,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,0,yes,1.0,1,2,48,42,39,1
914,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",0,2,1,yes,1.0,0,2,93,100,100,1
915,"  (0, 0)	1.0",1,3,"  (0, 1)	1.0",0,0,1,yes,1.0,2,2,72,77,82,1
916,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,2,2,yes,3.0,1,1,49,58,53,1
917,"  (0, 1)	1.0",4,2,"  (0, 1)	1.0",1,1,2,yes,2.0,0,0,79,77,71,1
918,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,yes,2.0,1,2,71,80,78,1
919,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,62,68,62,1
922,"  (0, 1)	1.0",3,3,"  (0, 0)	1.0",1,1,2,yes,0.0,1,0,55,57,57,1
924,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",1,1,2,yes,3.0,2,1,57,77,72,1
925,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,1,2,no,2.0,2,1,79,77,75,0
926,"  (0, 0)	1.0",2,6,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,43,51,49,0
928,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,1,2,yes,2.0,0,1,52,64,56,1
929,"  (0, 1)	1.0",0,2,"  (0, 1)	1.0",1,1,2,yes,3.0,1,1,48,44,41,1
930,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",0,1,0,yes,1.0,1,1,59,74,79,1
931,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",1,2,1,yes,5.0,1,1,48,50,52,1
932,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,2,yes,0.0,0,0,72,83,87,1
933,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,1,1,yes,1.0,1,1,50,58,57,1
934,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,1,2,yes,4.0,0,2,77,78,71,1
935,"  (0, 1)	1.0",1,3,"  (0, 0)	1.0",0,0,0,yes,4.0,1,2,66,81,76,1
937,"  (0, 1)	1.0",1,3,"  (0, 1)	1.0",1,2,1,yes,2.0,0,0,97,93,94,1
938,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,2,yes,4.0,1,0,71,66,62,1
939,"  (0, 0)	1.0",4,4,"  (0, 0)	1.0",1,2,1,yes,2.0,1,0,70,70,73,1
940,"  (0, 0)	1.0",0,4,"  (0, 1)	1.0",1,1,1,no,1.0,0,1,35,43,40,0
941,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,1,1,yes,1.0,0,0,48,47,41,1
942,"  (0, 0)	1.0",5,6,"  (0, 1)	1.0",1,2,2,no,3.0,1,0,62,79,71,0
943,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",1,1,1,yes,2.0,1,0,59,62,55,1
944,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,3,2,no,3.0,1,0,56,70,70,0
945,"  (0, 1)	1.0",4,3,"  (0, 1)	1.0",2,1,1,yes,1.0,1,1,98,89,93,1
946,"  (0, 0)	1.0",0,1,"  (0, 1)	1.0",1,1,2,no,1.0,1,1,68,78,71,0
947,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",1,1,1,no,1.0,1,0,51,49,56,0
948,"  (0, 0)	1.0",5,2,"  (0, 0)	1.0",0,1,2,yes,2.0,1,0,20,31,33,1
949,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,1,1,no,3.0,0,0,62,74,79,0
950,"  (0, 0)	1.0",1,3,"  (0, 1)	1.0",0,0,2,yes,2.0,0,0,72,78,82,1
951,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",1,0,2,yes,0.0,0,0,90,98,97,1
953,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",1,0,1,yes,4.0,1,0,58,63,66,1
954,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,1,yes,2.0,2,2,58,52,52,1
955,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,63,66,60,1
956,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",0,2,2,yes,2.0,1,1,69,83,81,1
957,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,0,yes,3.0,0,0,38,48,47,1
958,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",2,1,1,yes,1.0,2,1,93,99,100,1
959,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,85,87,81,1
960,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",1,1,0,yes,2.0,0,2,50,52,52,1
962,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",1,1,2,yes,5.0,0,1,48,55,46,1
963,"  (0, 0)	1.0",3,6,"  (0, 0)	1.0",1,1,1,yes,1.0,1,0,57,70,72,1
964,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",1,1,2,no,1.0,0,0,48,48,39,0
965,"  (0, 1)	1.0",4,5,"  (0, 0)	1.0",1,2,2,yes,2.0,1,1,62,61,49,1
966,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,2,yes,0.0,1,0,82,78,78,1
967,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,88,87,84,0
968,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,0,0,yes,1.0,2,0,50,55,51,1
969,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,1.0,0,0,79,78,72,0
970,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,0,no,1.0,0,1,61,68,67,0
971,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",1,1,1,no,3.0,0,0,82,85,78,0
972,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",0,2,0,yes,2.0,0,1,84,97,94,1
973,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",0,1,2,yes,2.0,1,0,86,83,78,1
974,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,1,1,yes,5.0,0,0,79,70,70,1
975,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",0,1,2,no,1.0,1,0,64,73,66,0
976,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,0,0,yes,1.0,1,0,70,65,65,1
977,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",1,1,0,yes,3.0,2,0,50,52,45,1
978,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",1,1,0,no,5.0,1,1,46,41,38,0
979,"  (0, 1)	1.0",5,5,"  (0, 0)	1.0",1,1,1,yes,2.0,1,0,48,57,45,1
980,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,1,1,yes,2.0,2,2,79,76,77,1
981,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",0,2,1,no,3.0,0,0,38,58,64,0
982,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,2,0,yes,1.0,1,0,62,66,66,1
983,"  (0, 0)	1.0",4,5,"  (0, 0)	1.0",0,0,2,no,2.0,0,0,56,70,65,0
984,"  (0, 1)	1.0",0,1,"  (0, 1)	1.0",0,1,1,yes,2.0,0,1,70,75,72,1
985,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,2,yes,0.0,0,0,62,77,78,1
986,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,1,no,4.0,1,0,53,65,67,0
987,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",0,1,2,yes,2.0,0,1,66,82,85,1
988,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,0,2,no,4.0,1,1,77,77,72,0
989,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",1,2,1,no,1.0,1,2,71,59,61,0
990,"  (0, 1)	1.0",4,6,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,76,83,76,1
991,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",1,1,1,yes,0.0,1,2,91,81,81,1
992,"  (0, 1)	1.0",0,2,"  (0, 0)	1.0",1,1,2,no,3.0,0,1,63,65,59,0
993,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",0,1,0,yes,1.0,1,0,48,65,68,1
994,"  (0, 1)	1.0",1,6,"  (0, 0)	1.0",1,1,1,no,2.0,1,1,46,45,41,0
995,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,1,0,yes,4.0,0,2,69,64,68,1
